raceId,year,round,circuitId,race_name,circuit_name,location,country,driverStandingsId,driverId,points,final_position,wins,year_y,code,forename,surname,nationality,driver_name,constructorStandingsId,constructorId,points_constructor,constructor_final_position,wins_constructor,qualifying_position,q1,q2,q3,pit_stop_count,pit_duration,avg_lap_time,total_laps
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68975,807,53.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,27103,6,415.0,2,5,10.0,98.932,98.45,98.588,1.0,31.183,112.01758333333333,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68976,822,171.0,4,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,27103,6,415.0,2,5,4.0,99.291,97.254,96.702,1.0,28.542,110.22198360655737,61.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68977,838,8.0,16,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,27103,6,415.0,2,5,18.0,99.864,,,1.0,30.234,112.26015000000001,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68978,832,38.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,27103,6,415.0,2,5,12.0,99.103,98.716,,1.0,30.242,111.55131666666666,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68979,815,46.0,10,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,27103,6,415.0,2,5,7.0,98.814,98.342,97.985,1.0,29.978,112.81818333333334,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68980,839,45.0,11,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,27103,6,415.0,2,5,9.0,98.912,98.534,98.365,,,,
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68981,844,15.0,15,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,27103,6,415.0,2,5,13.0,99.206,98.747,,1.0,29.310,111.7888,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68982,840,6.0,17,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,27103,6,415.0,2,5,20.0,101.334,,,1.0,28.767,112.45423333333333,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68983,843,2.0,19,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,27103,6,415.0,2,5,17.0,99.809,,,1.0,29.912,113.06253333333333,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68984,154,27.0,14,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,27103,6,415.0,2,5,8.0,98.685,98.367,98.32,1.0,29.517,112.37095,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68985,825,49.0,9,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,27103,6,415.0,2,5,16.0,99.644,,,1.0,29.408,113.37271186440678,59.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68986,842,28.0,13,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,27103,6,415.0,2,5,15.0,99.614,99.691,,1.0,28.931,112.40418333333334,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68987,828,6.0,18,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,27103,6,415.0,2,5,14.0,99.366,99.453,,1.0,28.860,112.24713333333332,60.0
1003,2018,15,15,Singapore Grand Prix,Marina Bay Street Circuit,Marina Bay,Singapore,68988,845,1.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,27103,6,415.0,2,5,19.0,101.263,,,1.0,30.477,114.41933898305085,59.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68989,20,256.0,2,5,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,27113,6,442.0,2,5,3.0,93.476,93.045,91.943,1.0,29.798,99.10694339622641,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68990,1,306.0,1,8,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,27113,6,442.0,2,5,2.0,92.41,92.595,91.532,1.0,29.551,98.96567924528301,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68991,8,186.0,4,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,27113,6,442.0,2,5,4.0,93.341,93.065,92.237,1.0,29.531,99.27781132075472,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68992,817,134.0,6,2,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,27113,6,442.0,2,5,12.0,93.247,,,1.0,37.446,100.48362264150943,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68993,4,50.0,9,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,27113,6,442.0,2,5,17.0,95.504,,,1.0,30.348,102.38182692307691,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68994,830,158.0,5,1,2018,VER,Max,Verstappen,Dutch,Max Verstappen,27113,6,442.0,2,5,11.0,93.048,,,1.0,29.370,99.55088679245283,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68995,807,53.0,8,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,27113,6,442.0,2,5,15.0,94.655,,,1.0,30.625,101.66819230769231,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68996,822,189.0,3,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,27113,6,442.0,2,5,1.0,92.964,92.744,91.387,1.0,29.794,99.01369811320754,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68997,838,8.0,16,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,27113,6,442.0,2,5,19.0,95.977,,,1.0,29.636,102.96374509803921,51.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68998,832,38.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,27113,6,442.0,2,5,14.0,94.626,,,1.0,30.021,103.0444705882353,51.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,68999,815,47.0,10,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,27113,6,442.0,2,5,8.0,94.084,93.923,93.563,1.0,29.924,101.286,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69000,839,47.0,11,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,27113,6,442.0,2,5,6.0,94.29,93.596,93.413,1.0,30.642,101.20748076923077,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69001,844,21.0,15,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,27113,6,442.0,2,5,7.0,93.924,93.488,93.419,1.0,30.397,100.82209433962264,53.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69002,840,6.0,17,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,27113,6,442.0,2,5,20.0,96.437,,,1.0,29.266,102.39980769230769,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69003,843,2.0,19,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,27113,6,442.0,2,5,16.0,95.037,,,1.0,29.418,125.45325,4.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69004,154,27.0,14,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,27113,6,442.0,2,5,9.0,94.022,93.517,93.704,1.0,30.469,101.58698076923078,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69005,825,53.0,7,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,27113,6,442.0,2,5,5.0,94.078,93.747,93.181,1.0,29.904,101.13040384615384,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69006,842,28.0,13,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,27113,6,442.0,2,5,13.0,94.383,,,,,115.279,4.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69007,828,6.0,18,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,27113,6,442.0,2,5,10.0,94.17,93.995,95.196,1.0,30.051,102.009,52.0
1004,2018,16,71,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,69008,845,1.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,27113,6,442.0,2,5,18.0,95.612,,,1.0,29.912,103.06719607843137,51.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69009,20,264.0,2,5,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,27123,6,460.0,2,5,9.0,89.049,88.279,92.192,1.0,22.748,100.13084905660378,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69010,1,331.0,1,9,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,27123,6,460.0,2,5,1.0,88.702,88.017,87.76,1.0,22.614,98.81249056603774,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69011,8,196.0,4,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,27123,6,460.0,2,5,4.0,89.631,88.595,89.521,1.0,22.781,99.77471698113209,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69012,817,146.0,6,2,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,27123,6,460.0,2,5,15.0,89.806,,,1.0,22.864,99.18032075471697,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69013,4,50.0,10,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,27123,6,460.0,2,5,18.0,90.573,,,1.0,27.454,101.56034615384615,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69014,830,173.0,5,1,2018,VER,Max,Verstappen,Dutch,Max Verstappen,27123,6,460.0,2,5,3.0,89.48,88.849,89.057,1.0,28.789,99.08220754716982,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69015,807,53.0,9,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,27123,6,460.0,2,5,16.0,90.361,,,1.0,23.555,103.39416216216216,37.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69016,822,207.0,3,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,27123,6,460.0,2,5,2.0,89.297,87.987,88.059,1.0,22.777,99.05624528301887,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69017,838,8.0,16,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,27123,6,460.0,2,5,19.0,91.041,,,1.0,23.159,101.57626923076924,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69018,832,39.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,27123,6,460.0,2,5,13.0,90.236,90.49,,1.0,23.477,100.8866153846154,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69019,815,53.0,7,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,27123,6,460.0,2,5,10.0,90.247,89.56700000000001,97.229,1.0,23.635,100.31020754716981,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69020,839,49.0,11,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,27123,6,460.0,2,5,8.0,89.899,89.538,90.126,1.0,23.316,100.47390566037737,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69021,844,21.0,15,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,27123,6,460.0,2,5,11.0,89.706,89.864,,1.0,38.891,103.08678947368422,38.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69022,840,6.0,17,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,27123,6,460.0,2,5,14.0,90.317,90.714,,1.0,23.657,101.7124423076923,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69023,843,2.0,19,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,27123,6,460.0,2,5,6.0,90.248,89.848,90.023,1.0,23.110,101.55392307692308,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69024,154,31.0,13,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,27123,6,460.0,2,5,5.0,89.724,89.678,89.761,1.0,23.692,100.4577358490566,53.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69025,825,53.0,8,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,27123,6,460.0,2,5,12.0,90.219,90.226,,1.0,29.007,126.835375,8.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69026,842,28.0,14,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,27123,6,460.0,2,5,7.0,90.137,89.81,90.093,1.0,23.376,101.13374999999999,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69027,828,6.0,18,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,27123,6,460.0,2,5,20.0,91.213,,,1.0,23.244,101.54357692307691,52.0
1005,2018,17,22,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,69028,845,1.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,27123,6,460.0,2,5,17.0,90.372,,,1.0,23.660,101.62223076923077,52.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69067,828,7.0,17,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,27152,210,84.0,5,0,19.0,95.536,,,1.0,23.940,103.4778909090909,55.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69065,825,53.0,9,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,27152,210,84.0,5,0,12.0,94.972,94.732,,1.0,23.723,102.84464285714286,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69063,843,4.0,19,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,27152,210,84.0,5,0,14.0,95.206,,,1.0,23.819,103.45445454545454,55.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69062,840,6.0,18,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,27152,210,84.0,5,0,18.0,95.48,,,1.0,41.048,105.19433333333333,54.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69060,839,49.0,11,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,27152,210,84.0,5,0,6.0,94.876,94.522,94.145,1.0,24.534,102.82019642857142,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69058,832,45.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,27152,210,84.0,5,0,11.0,94.891,94.566,,1.0,29.319,102.74351785714285,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69056,822,217.0,4,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,27152,210,84.0,5,0,4.0,94.518,93.702,92.616,1.0,23.478,101.48905357142857,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69054,830,191.0,5,1,2018,VER,Max,Verstappen,Dutch,Max Verstappen,27152,210,84.0,5,0,15.0,94.766,,,1.0,23.446,101.07007142857142,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69052,817,146.0,6,2,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,27152,210,84.0,5,0,5.0,94.755,94.185,93.494,,,101.60875,8.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69050,1,346.0,1,9,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,27152,210,84.0,5,0,1.0,94.13,93.48,92.237,1.0,23.693,101.08901785714285,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69066,842,28.0,14,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,27152,210,84.0,5,0,13.0,94.85,,,1.0,23.865,103.92401818181818,55.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69068,845,1.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,27152,210,84.0,5,0,17.0,95.362,,,1.0,23.686,104.14798181818182,55.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69055,807,61.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,27152,210,84.0,5,0,7.0,94.932,94.564,94.215,1.0,24.681,102.60451785714285,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69061,844,21.0,15,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,27152,210,84.0,5,0,9.0,95.069,94.255,94.42,1.0,34.812,106.21658064516129,31.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69064,154,31.0,13,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,27152,210,84.0,5,0,8.0,94.892,94.419,94.25,1.0,35.104,139.5125,2.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69057,838,8.0,16,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,27152,210,84.0,5,0,20.0,95.735,,,1.0,24.065,103.50303636363637,55.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69053,4,50.0,10,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,27152,210,84.0,5,0,16.0,95.294,,,,,133.811,1.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69059,815,57.0,8,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,27152,210,84.0,5,0,10.0,95.193,94.525,94.594,1.0,25.723,102.85219642857143,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69051,8,221.0,3,1,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,27152,210,84.0,5,0,3.0,94.703,92.884,92.307,1.0,23.714,101.04719642857143,56.0
1006,2018,18,69,United States Grand Prix,Circuit of the Americas,Austin,USA,69049,20,276.0,2,5,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,27152,210,84.0,5,0,2.0,94.569,93.079,92.298,1.0,24.449,101.37258928571428,56.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69069,20,294.0,2,5,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,27153,6,530.0,2,6,4.0,76.089,75.715,74.97,1.0,22.658,83.46714084507043,71.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69070,1,358.0,1,9,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,27153,6,530.0,2,6,3.0,75.673,75.644,74.894,1.0,22.269,84.33223943661972,71.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69071,8,236.0,3,1,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,27153,6,530.0,2,6,6.0,76.446,75.996,75.33,1.0,22.017,83.92626760563381,71.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69072,817,146.0,6,2,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,27153,6,530.0,2,6,1.0,75.866,75.845,74.759,1.0,22.022,83.16047540983607,61.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69073,4,50.0,10,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,27153,6,530.0,2,6,12.0,76.857,76.871,,,,87.98533333333334,3.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69074,830,216.0,5,2,2018,VER,Max,Verstappen,Dutch,Max Verstappen,27153,6,530.0,2,6,2.0,75.756,75.64,74.785,1.0,22.175,83.22325352112675,71.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69075,807,69.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,27153,6,530.0,2,6,7.0,76.498,76.126,75.827,1.0,23.037,85.92431884057972,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69076,822,227.0,4,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,27153,6,530.0,2,6,5.0,75.58,75.923,75.16,1.0,22.105,84.59214285714286,70.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69077,838,12.0,16,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,27153,6,530.0,2,6,17.0,76.96600000000001,,,1.0,22.174,86.39369565217392,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69078,832,45.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,27153,6,530.0,2,6,8.0,76.813,76.188,76.084,1.0,22.660,85.68710714285714,28.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69079,815,57.0,8,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,27153,6,530.0,2,6,13.0,76.242,77.167,,1.0,23.755,87.60718421052631,38.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69080,839,49.0,11,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,27153,6,530.0,2,6,11.0,76.252,76.844,,1.0,27.806,86.63220289855073,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69081,844,27.0,15,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,27153,6,530.0,2,6,9.0,76.862,76.32,76.189,1.0,22.588,86.09191304347826,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69082,840,6.0,18,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,27153,6,530.0,2,6,19.0,77.689,,,1.0,24.451,86.67856521739131,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69083,843,4.0,19,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,27153,6,530.0,2,6,14.0,76.682,77.184,,1.0,22.055,86.65791304347826,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69084,154,31.0,13,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,27153,6,530.0,2,6,16.0,76.911,,,1.0,22.733,86.92738235294118,68.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69085,825,53.0,9,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,27153,6,530.0,2,6,18.0,77.599,,,1.0,22.390,86.83656521739131,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69086,842,29.0,14,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,27153,6,530.0,2,6,15.0,76.828,,,1.0,22.570,86.56640579710145,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69087,828,9.0,17,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,27153,6,530.0,2,6,10.0,76.701,76.633,76.513,1.0,31.406,86.54920289855073,69.0
1007,2018,19,32,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69088,845,1.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,27153,6,530.0,2,6,20.0,77.886,,,1.0,22.732,86.69046376811593,69.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69089,20,302.0,2,5,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,27163,6,553.0,2,6,2.0,68.452,67.776,67.374,1.0,22.551,74.02905633802817,71.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69090,1,383.0,1,10,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,27163,6,553.0,2,6,1.0,68.464,67.795,67.281,1.0,22.641,73.64881690140845,71.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69091,8,251.0,3,1,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,27163,6,553.0,2,6,4.0,68.452,68.028,67.456,1.0,22.766,73.71591549295775,71.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69092,817,158.0,6,2,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,27163,6,553.0,2,6,6.0,68.544,68.055,67.78,1.0,23.300,73.72195774647888,71.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69093,4,50.0,10,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,27163,6,553.0,2,6,18.0,69.402,,,1.0,33.753,75.97769565217392,69.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69094,830,234.0,5,2,2018,VER,Max,Verstappen,Dutch,Max Verstappen,27163,6,553.0,2,6,5.0,68.205,68.017,67.778,1.0,23.432,73.66950704225351,71.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69095,807,69.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,27163,6,553.0,2,6,14.0,69.009,68.834,,,,76.04734375,32.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69096,822,237.0,4,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,27163,6,553.0,2,6,3.0,68.492,67.727,67.441,1.0,22.955,73.97195774647888,71.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69097,838,12.0,16,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,27163,6,553.0,2,6,20.0,69.601,,,1.0,22.618,75.63331428571429,70.0
1008,2018,20,18,Brazilian Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69098,832,45.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,27163,6,553.0,2,6,16.0,69.269,,,1.0,23.939,75.56221428571428,70.0
